,Log_GDP_per_capita,Social_support,Healthy_life_expectancy,Freedom_to_make_life_choices,Generosity,Perceptions_of_corruption,year,Ladder_score,Country_name,RI_Central and Eastern Europe,RI_Commonwealth of Independent States,RI_East Asia,RI_Latin America and Caribbean,RI_Middle East and North Africa,RI_North America and ANZ,RI_South Asia,RI_Southeast Asia,RI_Sub-Saharan Africa,RI_Western Europe
1201,7.141,0.666,51.2,0.813,0.089,0.632,2015,4.55,100,0,0,0,0,0,0,0,0,1,0
1202,9.334,0.723,66.0,0.551,-0.203,0.901,2015,4.348,5,0,1,0,0,0,0,0,0,0,0
1203,8.449,0.687,56.0,0.852,-0.038,0.945,2015,3.986,53,0,0,0,0,0,0,0,0,1,0
1204,10.844,0.926,71.3,0.889,0.178,0.412,2015,7.037,52,0,0,0,0,0,0,0,0,0,1
1205,10.912,0.823,66.1,0.822,0.082,0.762412429378531,2015,6.146,77,0,0,0,0,1,0,0,0,0,0
1206,7.277,0.479,53.5,0.772,-0.069,0.733,2015,3.768,149,0,0,0,0,0,0,0,0,1,0
1207,8.393,0.704,47.7,0.8,-0.053,0.744,2015,4.445,70,0,0,0,0,0,0,0,0,1,0
1208,10.566,0.919,72.2,0.912,0.347,0.664,2015,6.613,92,0,0,0,0,0,0,0,0,0,1
1209,8.604,0.61,58.9,0.777,-0.005,0.776,2015,4.342,63,0,0,0,0,0,0,1,0,0,0
1210,9.649,0.816,67.0,0.546,-0.062,0.859,2015,5.318,127,1,0,0,0,0,0,0,0,0,0
1211,10.779,0.952,72.7,0.922,0.332,0.357,2015,7.309,6,0,0,0,0,0,1,0,0,0,0
1212,11.033,0.947,72.9,0.948,0.257,0.299,2015,7.603,111,0,0,0,0,0,0,0,0,0,1
1213,8.896,0.854,61.6,0.912,-0.051,0.755,2015,5.547,118,0,0,0,0,0,0,0,1,0,0
1214,9.637,0.893,64.9,0.856,-0.065,0.755,2015,5.062,41,0,0,0,1,0,0,0,0,0,0
1215,9.182,0.805,67.22597368421053,0.561,0.181,0.851,2015,5.077,76,1,0,0,0,0,0,0,0,0,0
1216,9.815,0.924,65.2,0.623,-0.091,0.669,2015,5.719,11,0,1,0,0,0,0,0,0,0,0
1217,8.144,0.691,53.8,0.759,-0.039,0.871,2015,4.843,164,0,0,0,0,0,0,0,0,1,0
1218,9.377,0.914,65.1,0.806,-0.008,0.863,2015,5.56,116,0,0,0,1,0,0,0,0,0,0
1219,7.669,0.83,50.2,0.634,-0.068,0.8,2015,4.582,91,0,0,0,0,0,0,0,0,1,0
1220,10.255,0.883,69.3,0.847,-0.007,0.81,2015,6.606,115,0,0,0,1,0,0,0,0,0,0
1221,7.967634955752213,0.585,50.2,0.512,-0.006980044345898005,0.71,2015,4.071,136,0,0,0,0,0,0,0,0,1,0
1222,9.246,0.84,62.9,0.595,-0.09,0.943,2015,6.017,96,0,1,0,0,0,0,0,0,0,0
1223,10.083,0.926,68.2,0.881,-0.174,0.851,2015,6.697,4,0,0,0,1,0,0,0,0,0,0
1224,7.992,0.736,53.8,0.667,-0.123,0.81,2015,3.703,165,0,0,0,0,0,0,0,0,1,0
1225,7.476,0.564,55.1,0.398,0.306,0.777,2015,3.57,58,0,0,0,1,0,0,0,0,0,0
1226,10.166,0.851,65.6,0.653,-0.016,0.806,2015,5.514,152,0,0,0,0,1,0,0,0,0,0
1227,9.932,0.891,68.7,0.917,-0.032,0.673,2015,6.628,159,0,0,0,1,0,0,0,0,0,0
1228,8.149,0.646,50.3,0.791,0.049,0.868,2015,5.038,24,0,0,0,0,0,0,0,0,1,0
1229,11.174,0.953,72.0,0.892,0.233,0.409,2015,6.83,67,0,0,0,0,0,0,0,0,0,1
1230,7.627,0.747,54.5,0.758,0.135,0.873,2015,4.238,154,0,0,0,0,0,0,0,0,1,0
1231,7.858,0.669,54.3,0.61,-0.139,0.829,2015,2.983,163,0,0,0,0,1,0,0,0,0,0
1232,8.542,0.875,56.1,0.447,0.055,0.715,2015,3.923,93,0,0,0,0,0,0,0,0,1,0
1233,9.564,0.89,66.8,0.791,-0.1,0.843,2015,6.388,30,0,0,0,1,0,0,0,0,0,0
1234,6.971,0.767,52.1,0.574,-0.048,0.866,2015,3.903,33,0,0,0,0,0,0,0,0,1,0
1235,10.81,0.885,71.4,0.869,0.062,0.469,2015,6.904,12,0,0,0,0,0,0,0,0,0,1
1236,9.402,0.798,67.2,0.802,-0.09,0.884,2015,5.577,117,0,0,0,1,0,0,0,0,0,0
1237,10.881,0.928,72.1,0.9,0.099,0.557,2015,7.076,7,0,0,0,0,0,0,0,0,0,1
1238,6.935,0.494,55.5,0.801,0.058,0.835,2015,3.868,88,0,0,0,0,0,0,0,0,1,0
1239,10.588,0.923,74.7,0.832,-0.155,0.654,2015,5.88,72,0,0,1,0,0,0,0,0,0,0
1240,10.531,0.956,73.5,0.732,-0.072,0.822,2015,6.381,137,0,0,0,0,0,0,0,0,0,1
1241,10.348,0.918,68.0,0.815,-0.164,0.569,2015,5.629,45,1,0,0,0,0,0,0,0,0,0
1242,10.104,0.768,68.4,0.694,-0.096,0.849,2015,5.205,35,1,0,0,0,0,0,0,0,0,0
1243,9.219,0.848,60.2,0.83,0.277,0.634,2015,5.082,15,0,0,0,0,0,0,1,0,0,0
1244,11.1,0.938,73.2,0.928,0.109,0.21,2015,7.572,143,0,0,0,0,0,0,0,0,0,1
1245,9.62,0.907,65.8,0.799,-0.016,0.771,2015,6.547,19,0,0,0,1,0,0,0,0,0,0
1246,8.477,0.857,63.2,0.813,0.2,0.858,2015,4.905,78,0,1,0,0,0,0,0,0,0,0
1247,9.383,0.863,66.6,0.902,0.319,0.859,2015,4.612,138,0,0,0,0,0,0,1,0,0,0
1248,10.118,0.818,66.4,0.675,0.222,0.838,2015,6.322,89,0,0,0,0,0,0,0,1,0,0
1249,9.799,0.878,70.7,0.907,-0.059,0.761,2015,6.854,34,0,0,0,1,0,0,0,0,0,0
1250,7.484,0.626,57.0,0.803,0.113,0.567,2015,4.573,46,0,0,0,0,0,0,0,0,1,0
1251,10.716,0.948,71.6,0.93,0.111,0.223,2015,7.448,47,0,0,0,0,0,0,0,0,0,1
1252,10.098,0.931,62.8,0.74,-0.037,0.714,2015,5.95,74,0,1,0,0,0,0,0,0,0,0
1253,7.645,0.579,51.1,0.666,0.007,0.762,2015,3.505,56,0,0,0,0,0,0,0,0,1,0
1254,9.472,0.96,61.0,0.701,0.093,0.7687470588235294,2015,5.791,153,0,1,0,0,0,0,0,0,0,0
1255,10.568,0.768,72.7,0.616,-0.036,0.841,2015,5.78,135,0,0,1,0,0,0,0,0,0,0
1256,8.636,0.827,66.6,0.809,0.077,0.728,2015,5.924,106,0,0,0,1,0,0,0,0,0,0
1257,9.724,0.816,56.8,0.857,-0.116,0.86,2015,3.762,18,0,0,0,0,0,0,0,0,1,0
1258,8.361,0.562,57.3,0.587,0.085,0.717,2015,4.823,113,0,0,0,0,0,0,1,0,0,0
1259,10.536,0.864,72.7,0.753,0.108,0.789,2015,7.079,68,0,0,0,0,1,0,0,0,0,0
1260,10.853,0.929,72.3,0.935,0.211,0.232,2015,7.289,142,0,0,0,0,0,0,0,0,0,1
1261,8.173,0.729,60.4,0.956,0.21,0.825,2015,4.162,23,0,0,0,0,0,0,0,1,0,0
1262,7.344,0.647,57.9,0.545,-0.041,0.861,2015,3.593,87,0,0,0,0,0,0,0,0,1,0
1263,10.07,0.827,69.6,0.769,0.041,0.812,2015,6.533,28,0,0,0,1,0,0,0,0,0,0
1264,8.77,0.849,67.3,0.8657394957983193,0.086,0.7333983050847457,2015,5.076,162,0,0,0,0,0,0,0,1,0,0
1265,9.241,0.684,58.4,0.599,0.019,0.762,2015,4.493,66,0,0,0,0,1,0,0,0,0,0
1266,9.384,0.856,67.6,0.801,-0.114,0.666,2015,5.964,42,0,0,0,1,0,0,0,0,0,0
1267,10.608,0.909,73.0,0.575,-0.064,0.913,2015,5.848,69,0,0,0,0,0,0,0,0,0,1
1268,7.702,0.529,53.2,0.389,0.08,0.881,2015,3.983,0,0,0,0,0,0,0,1,0,0,0
1269,10.235,0.893,68.1,0.793,-0.093,0.81,2015,6.007,119,1,0,0,0,0,0,0,0,0,0
1270,9.003,0.823,63.9,0.869,0.051,0.822,2015,6.465,55,0,0,0,1,0,0,0,0,0,0
1271,8.48,0.766,64.61581465517241,0.556,-0.153,0.774,2015,4.695,114,0,0,0,0,1,0,0,0,0,0
1272,10.682,0.896,73.2,0.817,-0.139,0.641,2015,6.358,48,0,0,0,0,0,0,0,0,0,1
1273,8.249,0.777,58.3,0.793,0.221,0.853,2015,4.358,75,0,0,0,0,0,0,0,0,1,0
1274,9.46,0.898,55.3,0.862,-0.127,0.853,2015,4.887,134,0,0,0,0,0,0,0,0,1,0
1275,9.699,0.866,66.6,0.885,0.316,0.914,2015,6.202,148,0,0,0,0,0,0,0,1,0,0
1276,7.365,0.638,53.7,0.671,-0.061,0.903,2015,2.702,83,0,0,0,0,0,0,0,0,1,0
1277,9.867,0.761,67.4,0.719,-0.152,0.708,2015,6.236,95,0,0,0,1,0,0,0,0,0,0
1278,11.617,0.934,72.6,0.932,0.052,0.375,2015,6.702,86,0,0,0,0,0,0,0,0,0,1
1279,7.047,0.683,52.5,0.702,-0.016,0.814,2016,4.235,107,0,0,0,0,0,0,0,0,1,0
1280,7.637,0.754,54.9,0.739,0.132,0.811,2016,4.233,154,0,0,0,0,0,0,0,0,1,0
1281,7.576,0.665,59.9,0.911,0.025,0.159,2016,3.333,124,0,0,0,0,0,0,0,0,1,0
1282,7.993,0.493,53.5,0.78,-0.065,0.838,2016,4.007,14,0,0,0,0,0,0,0,0,1,0
1283,9.687,0.828,66.1,0.657,0.031,0.853,2016,5.271,81,0,0,0,0,1,0,0,0,0,0
1284,9.362,0.749,65.5,0.6810393013100436,-0.05499528301886793,0.762412429378531,2016,5.341,2,0,0,0,0,1,0,0,0,0,0
1285,9.64,0.871,65.225,0.706,0.08,0.87,2016,5.346,110,1,0,0,0,0,0,0,0,0,0
1286,7.953,0.798,46.6,0.729,-0.099,0.743,2016,3.808,82,0,0,0,0,0,0,0,0,1,0
1287,8.668,0.853,66.9,0.717,0.039,0.731,2016,6.013,106,0,0,0,1,0,0,0,0,0,0
1288,9.406,0.94,65.3,0.854,-0.071,0.756,2016,5.801,116,0,0,0,1,0,0,0,0,0,0
1289,7.324,0.643,54.5,0.763,0.033,0.901,2016,3.355,83,0,0,0,0,0,0,0,0,1,0
1290,9.287,0.809,61.1,0.656,-0.141,0.818,2016,4.557,43,0,0,0,0,1,0,0,0,0,0
1291,8.46,0.647,56.4,0.751,0.09,0.894,2016,4.514,53,0,0,0,0,0,0,0,0,1,0
1292,10.248,0.9,66.8,0.554,-0.187,0.924,2016,5.449,61,1,0,0,0,0,0,0,0,0,0
1293,9.228,0.824,67.22597368421053,0.827,0.125,0.941,2016,5.759,76,1,0,0,0,0,0,0,0,0,0
1294,10.051,0.883,68.4,0.848,-0.192,0.851,2016,6.427,4,0,0,0,1,0,0,0,0,0,0
1295,9.691,0.895,65.2,0.873,-0.08,0.737,2016,5.239,41,0,0,0,1,0,0,0,0,0,0
1296,9.355,0.842,67.9,0.846,-0.015,0.774,2016,6.115,42,0,0,0,1,0,0,0,0,0,0
1297,8.394,0.627,57.7,0.634,0.095,0.793,2016,5.549,113,0,0,0,0,0,0,1,0,0,0
1298,10.261,0.803,72.0,0.482,-0.26,0.898,2016,5.303,54,0,0,0,0,0,0,0,0,0,1
1299,9.515,0.929,61.4,0.749,0.005,0.7687470588235294,2016,5.887,153,0,1,0,0,0,0,0,0,0,0
1300,11.035,0.96,73.0,0.954,0.133,0.41,2016,7.596,111,0,0,0,0,0,0,0,0,0,1
1301,10.792,0.89,65.7,0.774,-0.132,0.762412429378531,2016,6.474,125,0,0,0,0,1,0,0,0,0,0
1302,10.266,0.917,68.5,0.871,-0.091,0.848,2016,6.162,119,1,0,0,0,0,0,0,0,0,0
1303,8.282,0.706,58.9,0.749,0.298,0.828,2016,4.396,75,0,0,0,0,0,0,0,0,1,0
1304,10.97,0.832,69.4121343283582,0.8,0.1,0.403,2016,5.498,60,0,0,1,0,0,0,0,0,0,0
1305,10.149,0.911,63.5,0.714,-0.181,0.925,2016,5.855,123,0,1,0,0,0,0,0,0,0,0
1306,10.777579505300352,0.808,72.15401754385965,0.796,0.06756826568265682,0.67,2016,5.827,109,0,0,0,0,0,0,0,0,0,1
1307,7.596,0.764,52.9,0.645,-0.001,0.721,2016,4.206,21,0,0,0,0,0,0,0,0,1,0
1308,7.306,0.509,53.9,0.73,-0.007,0.815,2016,3.879,149,0,0,0,0,0,0,0,0,1,0
1309,9.012,0.796,63.0,0.882,-0.047,0.853,2016,5.77,16,0,0,0,1,0,0,0,0,0,0
1310,7.721,0.675,52.2,0.726,-0.056,0.803,2016,3.603,56,0,0,0,0,0,0,0,0,1,0
1311,11.105,0.849,66.7,0.949,0.131,0.762412429378531,2016,6.831,156,0,0,0,0,1,0,0,0,0,0
1312,9.45,0.875,55.7,0.774,-0.07,0.813,2016,4.77,134,0,0,0,0,0,0,0,0,1,0
1313,10.724,0.954,71.9,0.821,0.25,0.458,2016,6.824,157,0,0,0,0,0,0,0,0,0,1
1314,7.431,0.616,47.2,0.525,0.052,0.82,2016,4.029,27,0,0,0,0,0,0,0,0,1,0
1315,10.819,0.929,71.6,0.866,-0.056,0.497,2016,6.949,12,0,0,0,0,0,0,0,0,0,1
1316,10.903,0.954,71.8,0.948,0.138,0.21,2016,7.558,39,0,0,0,0,0,0,0,0,0,1
1317,8.274,0.649,63.3,0.875,-0.089,0.688,2016,4.556,10,0,0,0,0,0,0,1,0,0,0
1318,8.593,0.774,66.8,0.85,0.08,0.793,2016,5.648,59,0,0,0,1,0,0,0,0,0,0
1319,10.181,0.88,66.0,0.644,-0.065,0.764,2016,5.326,152,0,0,0,0,1,0,0,0,0,0
1320,9.268,0.876,62.3,0.822,-0.089,0.762412429378531,2016,5.434,84,0,0,0,0,1,0,0,0,0,0
1321,8.19,0.615,56.7,0.786,-0.072,0.79,2016,4.119,32,0,0,0,0,0,0,0,0,1,0
1322,7.477,0.584,55.3,0.304,0.291,0.839,2016,3.352,58,0,0,0,1,0,0,0,0,0,0
1323,10.136,0.809,66.6,0.822,-0.115,0.949,2016,5.969,122,1,0,0,0,0,0,0,0,0,0
1324,9.928,0.926,66.4,0.7,-0.17,0.936,2016,4.838,20,1,0,0,0,0,0,0,0,0,0
1325,9.353,0.885,64.0,0.503,0.011,0.891,2016,4.029,155,0,1,0,0,0,0,0,0,0,0
1326,6.785,0.29,44.9,0.624,0.033,0.859,2016,2.693,26,0,0,0,0,0,0,0,0,1,0
1327,8.498,0.818,64.61581465517241,0.608,-0.129,0.812,2016,4.907,114,0,0,0,0,1,0,0,0,0,0
1328,9.013,0.811,64.2,0.863,0.011,0.812,2016,6.359,55,0,0,0,1,0,0,0,0,0,0
1329,9.788,0.927,65.5,0.658,-0.125,0.664,2016,5.178,11,0,1,0,0,0,0,0,0,0,0
1330,8.95,0.821,61.7,0.908,-0.071,0.792,2016,5.431,118,0,0,0,0,0,0,0,1,0,0
1331,8.573,0.805,48.9,0.798,0.043,0.905,2016,5.22,108,0,0,0,0,0,0,0,0,1,0
1332,10.287,0.882,69.4,0.884,-0.102,0.837,2016,6.118,115,0,0,0,1,0,0,0,0,0,0
1333,8.437,0.617,48.3,0.769,-0.043,0.757,2016,4.543,70,0,0,0,0,0,0,0,0,1,0
1334,9.262,0.702,66.3,0.614,-0.165,0.811,2016,4.521,151,0,0,0,0,1,0,0,0,0,0
1335,9.197,0.82,66.4,0.771,-0.038,0.762412429378531,2016,5.271,73,0,0,0,0,1,0,0,0,0,0
1336,10.211,0.917,66.2,0.685,-0.156,0.868,2016,5.94,80,1,0,0,0,0,0,0,0,0,0
1337,10.622,0.927,73.2,0.624,-0.081,0.903,2016,5.955,69,0,0,0,0,0,0,0,0,0,1
1338,9.729,0.908,66.8,0.924,0.356,0.878,2016,6.074,148,0,0,0,0,0,0,0,1,0,0
1339,10.986,0.897,68.5,0.758,0.144,0.739,2016,6.804,158,0,0,0,0,0,1,0,0,0,0
1340,9.83,0.901,70.9,0.873,-0.032,0.781,2016,7.136,34,0,0,0,1,0,0,0,0,0,0
1341,10.69,0.885,73.4,0.787,-0.091,0.623,2016,6.475,48,0,0,0,0,0,0,0,0,0,1
1342,8.82,0.876,67.5,0.894,-0.09,0.799,2016,5.062,162,0,0,0,0,0,0,0,1,0,0
1343,9.884,0.893,67.7,0.752,-0.153,0.809,2016,6.824,95,0,0,0,1,0,0,0,0,0,0
1344,10.146,0.798,69.0,0.672,-0.065,0.884,2016,5.417,35,1,0,0,0,0,0,0,0,0,0
1345,10.074,0.841,69.7,0.652,0.102,0.858,2016,6.579,28,0,0,0,1,0,0,0,0,0,0
1346,9.935,0.836,65.8,0.819,0.139,0.891,2016,5.61,94,0,0,0,0,0,0,0,0,1,0
1347,9.354,0.719,59.0,0.666,-0.052,0.799,2016,4.413,66,0,0,0,0,1,0,0,0,0,0
1348,9.748,0.768,57.5,0.852,-0.253,0.729,2016,3.499,18,0,0,0,0,0,0,0,0,1,0
1349,10.37,0.905,72.0,0.838,-0.225,0.922,2016,5.447,120,0,0,0,0,0,0,0,0,0,1
1350,11.106,0.928,73.5,0.934,0.088,0.302,2016,7.459,143,0,0,0,0,0,0,0,0,0,1
1351,9.01,0.902,66.1,0.458,-0.155,0.89,2016,4.041,161,0,0,0,1,0,0,0,0,0,0
1352,11.64,0.941,72.6,0.882,0.019,0.356,2016,6.967,86,0,0,0,0,0,0,0,0,0,1
1353,9.3,0.947,61.9,0.76,0.09,0.9,2016,5.057,97,0,0,1,0,0,0,0,0,0,0
1354,10.463,0.934,70.5,0.904,-0.055,0.838,2016,5.937,131,1,0,0,0,0,0,0,0,0,0
1355,10.855,0.895,69.4121343283582,0.719,-0.049,0.811,2016,6.513,145,0,0,1,0,0,0,0,0,0,0
1356,7.547,0.719,57.5,0.744,0.038,0.703,2016,4.298,46,0,0,0,0,0,0,0,0,1,0
1357,7.967634955752213,0.594,50.0,0.917,-0.006980044345898005,0.441,2016,4.668,132,0,0,0,0,0,0,0,0,1,0
1358,9.839,0.866,68.1,0.569,-0.087,0.849,2016,5.304,98,1,0,0,0,0,0,0,0,0,0
1359,10.31,0.945,68.3,0.7,-0.061,0.917,2016,5.993,130,1,0,0,0,0,0,0,0,0,0
1360,8.526,0.785,56.4,0.467,-0.175,0.842,2016,4.472,93,0,0,0,0,0,0,0,0,1,0
1361,10.374,0.938,68.2,0.843,-0.149,0.639,2016,5.65,45,1,0,0,0,0,0,0,0,0,0
1362,6.932,0.524,56.2,0.81,0.066,0.824,2016,3.476,88,0,0,0,0,0,0,0,0,1,0
1363,7.984,0.768,54.4,0.733,-0.095,0.724,2016,3.735,165,0,0,0,0,0,0,0,0,1,0
1364,9.639,0.78,58.7,0.699,-0.204,0.817,2016,4.832,49,0,0,0,0,0,0,0,0,1,0
1365,9.51,0.742,68.7,0.7503373493975903,-0.228,0.7178356164383561,2016,5.325,29,0,0,1,0,0,0,0,0,0,0
1366,10.555,0.89,72.9,0.772,0.153,0.804,2016,7.159,68,0,0,0,0,1,0,0,0,0,0
1367,9.437,0.638,68.1,0.73,-0.017,0.901,2016,4.511,1,1,0,0,0,0,0,0,0,0,0
1368,9.578,0.912,66.0,0.807,-0.1,0.781,2016,6.375,19,0,0,0,1,0,0,0,0,0,0
1369,10.095,0.928,63.4,0.783,-0.036,0.702,2016,5.534,74,0,1,0,0,0,0,0,0,0,0
1370,8.5,0.914,63.5,0.814,0.056,0.917,2016,4.857,78,0,1,0,0,0,0,0,0,0,0
1371,10.595,0.9,74.8,0.836,-0.062,0.698,2016,5.955,72,0,0,1,0,0,0,0,0,0,0
1372,10.74,0.954,71.7,0.948,-0.027,0.25,2016,7.66,47,0,0,0,0,0,0,0,0,0,1
1373,10.593,0.811,73.0,0.591,0.026,0.862,2016,5.971,135,0,0,1,0,0,0,0,0,0,0
1374,10.891,0.926,72.4,0.889,0.08,0.524,2016,7.048,7,0,0,0,0,0,0,0,0,0,1
1375,7.697,0.559,53.0,0.523,0.042,0.793,2016,4.22,0,0,0,0,0,0,0,1,0,0,0
1376,10.861,0.912,72.4,0.918,0.146,0.246,2016,7.369,142,0,0,0,0,0,0,0,0,0,1
1377,8.151,0.767,54.3,0.812,0.122,0.771,2016,4.348,164,0,0,0,0,0,0,0,0,1,0
1378,10.599,0.93,72.2,0.916,0.345,0.696,2016,6.591,92,0,0,0,0,0,0,0,0,0,1
1379,10.791,0.942,73.0,0.922,0.239,0.399,2016,7.25,6,0,0,0,0,0,1,0,0,0,0
1380,11.199,0.958,72.1,0.875,0.174,0.399,2016,7.041,67,0,0,0,0,0,0,0,0,0,1
1381,7.967634955752213,0.532,50.6,0.44,-0.006980044345898005,0.785,2016,2.888,136,0,0,0,0,0,0,0,0,1,0
1382,7.356,0.746,58.3,0.57,-0.069,0.864,2016,3.663,87,0,0,0,0,0,0,0,0,1,0
1383,7.695,0.836,50.7,0.696,-0.07,0.862,2016,4.016,91,0,0,0,0,0,0,0,0,1,0
1384,6.962,0.864,52.5,0.637,-0.024,0.875,2016,4.522,33,0,0,0,0,0,0,0,0,1,0
1385,9.3,0.837,63.6,0.557,-0.047,0.969,2016,5.578,96,0,1,0,0,0,0,0,0,0,0
1386,9.564,0.777,64.9,0.713,-0.204,0.607,2016,5.304,8,0,1,0,0,0,0,0,0,0,0
1387,10.858,0.906,71.6,0.871,0.148,0.446,2016,6.874,52,0,0,0,0,0,0,0,0,0,1
1388,9.561,0.566,65.4,0.773,0.186,0.713,2016,4.653,65,0,0,0,0,1,0,0,0,0,0
1389,9.262,0.792,61.7,0.83,0.5,0.89,2016,5.136,64,0,0,0,0,0,0,0,1,0,0
1390,9.333,0.709,66.3,0.611,-0.17,0.921,2016,4.325,5,0,1,0,0,0,0,0,0,0,0
1391,9.47,0.533,64.9,0.606,-0.249,0.561,2016,4.448,51,0,1,0,0,0,0,0,0,0,0
1392,8.167,0.659,51.1,0.713,-0.003,0.879,2016,4.816,24,0,0,0,0,0,0,0,0,1,0
1393,10.91,0.845,66.3,0.841,-0.075,0.762412429378531,2016,5.947,77,0,0,0,0,1,0,0,0,0,0
1394,9.5,0.808,67.2,0.633,0.134,0.957,2016,5.181,17,1,0,0,0,0,0,0,0,0,0
1395,8.673,0.614,59.3,0.82,0.046,0.765,2016,4.179,63,0,0,0,0,0,0,1,0,0,0
1396,7.973,0.837,61.3,0.839,0.168,0.817,2016,5.1,103,0,0,0,0,0,0,1,0,0,0
1397,9.571,0.882,67.1,0.835,-0.1,0.898,2016,6.234,30,0,0,0,1,0,0,0,0,0,0
1398,10.506,0.786,73.3,0.756,-0.03,0.898,2016,5.795,37,0,0,0,0,0,0,0,0,0,1
1399,10.781,0.863,68.1,0.889,0.088,0.762412429378531,2016,6.17,9,0,0,0,0,1,0,0,0,0,0
1400,9.946,0.9,68.8,0.886,-0.072,0.676,2016,6.171,159,0,0,0,1,0,0,0,0,0,0
1401,10.56,0.942,73.8,0.768,-0.048,0.819,2016,6.319,137,0,0,0,0,0,0,0,0,0,1
1402,8.869,0.655,65.3,0.817,-0.237,0.717,2016,5.386,99,0,0,0,0,1,0,0,0,0,0
1403,8.225,0.746,60.8,0.958,0.076,0.84,2016,4.461,23,0,0,0,0,0,0,0,1,0,0
1404,10.773,0.924,73.2,0.912,0.211,0.385,2016,7.245,25,0,0,0,0,0,1,0,0,0,0
1405,7.715,0.775,55.1,0.533,-0.151,0.762412429378531,2016,3.826,163,0,0,0,0,1,0,0,0,0,0
1406,7.8,0.638,56.5,0.775,0.179,0.739,2016,2.903,147,0,0,0,0,0,0,0,0,1,0
1407,10.899,0.926,72.1,0.907,0.239,0.433,2016,7.541,104,0,0,0,0,0,0,0,0,0,1
1408,10.904,0.985,73.0,0.952,0.281,0.719,2016,7.51,62,0,0,0,0,0,0,0,0,0,1
1409,8.029,0.839,58.8,0.744,-0.086,0.794,2016,4.595,126,0,0,0,0,0,0,0,0,1,0
1410,10.373,0.938,66.1,0.614,-0.266,0.949,2016,5.866,85,1,0,0,0,0,0,0,0,0,0
1411,10.623,0.937,72.8,0.927,0.266,0.278,2016,7.226,105,0,0,0,0,0,1,0,0,0,0
1412,8.408,0.793,58.4,0.877,0.679,0.607,2016,4.623,101,0,0,0,0,0,0,0,1,0,0
1413,10.518,0.931,69.3,0.85,-0.197,0.9,2016,6.736,38,1,0,0,0,0,0,0,0,0,0
1414,9.426,0.803,67.5,0.83,-0.134,0.866,2016,5.701,117,0,0,0,1,0,0,0,0,0,0
1415,7.987,0.857,63.5,0.703,0.01,0.632,2016,5.104,146,0,1,0,0,0,0,0,0,0,0
1416,11.419,0.925,76.2,0.904,0.143,0.047,2016,6.033,129,0,0,0,0,0,0,0,1,0,0
1417,9.025,0.794,65.5,0.8,-0.185,0.797,2016,6.14,44,0,0,0,1,0,0,0,0,0,0
1418,8.756,0.945,64.5,0.984,0.208,0.7687470588235294,2016,5.893,160,0,1,0,0,0,0,0,0,0,0
1419,7.384,0.657,47.6,0.681,0.106,0.863,2016,4.733,128,0,0,0,0,0,0,0,0,1,0
1420,9.688,0.895,67.4,0.614,-0.068,0.89,2016,5.753,127,1,0,0,0,0,0,0,0,0,0
1421,10.908,0.906,72.7,0.89,0.133,0.518,2017,7.294,7,0,0,0,0,0,0,0,0,0,1
1422,8.526,0.883,63.8,0.859,0.143,0.874,2017,5.63,78,0,1,0,0,0,0,0,0,0,0
1423,10.238,0.876,66.4,0.644,-0.237,0.671,2017,5.607,152,0,0,0,0,1,0,0,0,0,0
1424,10.873,0.914,72.5,0.935,0.17,0.239,2017,7.287,142,0,0,0,0,0,0,0,0,0,1
1425,11.461,0.897,76.5,0.926,0.136,0.162,2017,6.378,129,0,0,0,0,0,0,0,1,0,0
1426,9.402,0.698,66.6,0.614,-0.147,0.865,2017,4.288,5,0,1,0,0,0,0,0,0,0,0
1427,8.483,0.661,48.9,0.732,-0.111,0.771,2017,5.038,70,0,0,0,0,0,0,0,0,1,0
1428,9.042,0.829,65.8,0.758,-0.172,0.778,2017,6.339,44,0,0,0,1,0,0,0,0,0,0
1429,10.618,0.882,74.9,0.849,-0.206,0.659,2017,5.911,72,0,0,1,0,0,0,0,0,0,0
1430,10.586,0.903,74.1,0.756,-0.032,0.791,2017,6.23,137,0,0,0,0,0,0,0,0,0,1
1431,10.768,0.964,71.8,0.962,-0.002,0.192,2017,7.788,47,0,0,0,0,0,0,0,0,0,1
1432,7.836,0.705,57.0,0.8,0.116,0.654,2017,3.347,147,0,0,0,0,0,0,0,0,1,0
1433,9.814,0.9,65.8,0.621,-0.122,0.654,2017,5.553,11,0,1,0,0,0,0,0,0,0,0
1434,8.306,0.715,59.5,0.853,0.234,0.854,2017,4.476,75,0,0,0,0,0,0,0,0,1,0
1435,9.169,0.913,67.1,0.861,-0.13,0.883,2017,5.89,71,0,0,0,1,0,0,0,0,0,0
1436,10.183,0.916,63.5,0.859,0.015,0.911,2017,6.192,150,0,0,0,1,0,0,0,0,0,0
1437,9.44,0.823,67.0,0.827,0.094,0.844,2017,4.331,138,0,0,0,0,0,0,1,0,0,0
1438,9.307,0.638,61.4,0.593,-0.152,0.762412429378531,2017,3.929,43,0,0,0,0,1,0,0,0,0,0
1439,7.324,0.508,54.3,0.717,-0.042,0.726,2017,4.361,149,0,0,0,0,0,0,0,0,1,0
1440,8.334,0.713,63.8,0.896,0.012,0.635,2017,4.31,10,0,0,0,0,0,0,1,0,0,0
1441,10.764,0.84,66.0,0.814,-0.131,0.762412429378531,2017,6.294,125,0,0,0,0,1,0,0,0,0,0
